genres,movie_id,budget,title,popularity,release_date,revenue,ROI,Director
Comedy,118,150000000,Charlie and the Chocolate Factory,22.038405,7/13/2005,474968763.0,216.64584200000002,Tim Burton
Family,118,150000000,Charlie and the Chocolate Factory,22.038405,7/13/2005,474968763.0,216.64584200000002,Tim Burton
Fantasy,118,150000000,Charlie and the Chocolate Factory,22.038405,7/13/2005,474968763.0,216.64584200000002,Tim Burton
Adventure,421,50000000,The Life Aquatic with Steve Zissou,6.936677,12/10/2004,34808403.0,-30.383194000000003,Wes Anderson
Comedy,421,50000000,The Life Aquatic with Steve Zissou,6.936677,12/10/2004,34808403.0,-30.383194000000003,Wes Anderson
Drama,421,50000000,The Life Aquatic with Steve Zissou,6.936677,12/10/2004,34808403.0,-30.383194000000003,Wes Anderson
Drama,2567,116000000,The Aviator,9.86738,12/17/2004,102000000.0,-12.068965517241379,Martin Scorsese
Music,9833,70000000,The Phantom of the Opera,7.682562,12/8/2004,154648887.0,120.92698142857144,Joel Schumacher
Thriller,9833,70000000,The Phantom of the Opera,7.682562,12/8/2004,154648887.0,120.92698142857144,Joel Schumacher
Drama,9833,70000000,The Phantom of the Opera,7.682562,12/8/2004,154648887.0,120.92698142857144,Joel Schumacher
Romance,9833,70000000,The Phantom of the Opera,7.682562,12/8/2004,154648887.0,120.92698142857144,Joel Schumacher
Comedy,693,80000000,Meet the Fockers,11.876386,12/22/2004,516642939.0,545.8036737499999,Jay Roach
Romance,693,80000000,Meet the Fockers,11.876386,12/22/2004,516642939.0,545.8036737499999,Jay Roach
Drama,11804,10000000,White Noise,6.143324,1/7/2005,91196419.0,811.9641899999999,Geoffrey Sax
Horror,11804,10000000,White Noise,6.143324,1/7/2005,91196419.0,811.9641899999999,Geoffrey Sax
Thriller,11804,10000000,White Noise,6.143324,1/7/2005,91196419.0,811.9641899999999,Geoffrey Sax
Action,21259,1500000,Testament,8.923953,11/4/1983,2044892.0,36.32613333333333,Lynne Littman
Drama,21259,1500000,Testament,8.923953,11/4/1983,2044892.0,36.32613333333333,Lynne Littman
Science Fiction,21259,1500000,Testament,8.923953,11/4/1983,2044892.0,36.32613333333333,Lynne Littman
Action,22301,3950000,Hell's Angels,5.276546,11/15/1930,8000000.0,102.53164556962024,James Whale
Drama,22301,3950000,Hell's Angels,5.276546,11/15/1930,8000000.0,102.53164556962024,James Whale
History,22301,3950000,Hell's Angels,5.276546,11/15/1930,8000000.0,102.53164556962024,James Whale
Action,16442,1400000,Sergeant York,3.336494,7/2/1941,16361885.0,1068.7060714285715,Howard Hawks
Drama,16442,1400000,Sergeant York,3.336494,7/2/1941,16361885.0,1068.7060714285715,Howard Hawks
History,16442,1400000,Sergeant York,3.336494,7/2/1941,16361885.0,1068.7060714285715,Howard Hawks
War,16442,1400000,Sergeant York,3.336494,7/2/1941,16361885.0,1068.7060714285715,Howard Hawks
Animation,16220,1200000,Wizards,2.914738,2/9/1977,9000000.0,650.0,Ralph Bakshi
Fantasy,16220,1200000,Wizards,2.914738,2/9/1977,9000000.0,650.0,Ralph Bakshi
Science Fiction,16220,1200000,Wizards,2.914738,2/9/1977,9000000.0,650.0,Ralph Bakshi
Animation,11633,10000000,Appleseed,8.278525,4/17/2004,1461989.0,-85.38011,Shinji Aramaki
Action,11633,10000000,Appleseed,8.278525,4/17/2004,1461989.0,-85.38011,Shinji Aramaki
Science Fiction,11633,10000000,Appleseed,8.278525,4/17/2004,1461989.0,-85.38011,Shinji Aramaki
Action,9947,43000000,Elektra,13.802674,1/13/2005,56681566.0,31.81759534883721,Rob Bowman
Fantasy,9947,43000000,Elektra,13.802674,1/13/2005,56681566.0,31.81759534883721,Rob Bowman
Comedy,6439,30000000,Racing Stripes,4.817052,1/6/2005,93772522.0,212.5750733333333,Frederik Du Chau
Drama,7214,30000000,Coach Carter,11.093737,1/14/2005,76669806.0,155.56601999999998,Thomas Carter
Drama,19610,6000000,A Star Is Born,2.447359,12/16/1976,161000000.0,2583.333333333333,Frank Pierson
Music,19610,6000000,A Star Is Born,2.447359,12/16/1976,161000000.0,2583.333333333333,Frank Pierson
Romance,19610,6000000,A Star Is Born,2.447359,12/16/1976,161000000.0,2583.333333333333,Frank Pierson
Action,27549,6000000,Beastmaster 2: Through the Portal of Time,4.038283,6/8/1991,869325.0,-85.51125,Sylvio Tabet
Adventure,27549,6000000,Beastmaster 2: Through the Portal of Time,4.038283,6/8/1991,869325.0,-85.51125,Sylvio Tabet
Fantasy,27549,6000000,Beastmaster 2: Through the Portal of Time,4.038283,6/8/1991,869325.0,-85.51125,Sylvio Tabet
Science Fiction,27549,6000000,Beastmaster 2: Through the Portal of Time,4.038283,6/8/1991,869325.0,-85.51125,Sylvio Tabet
Comedy,10694,26000000,The Chase,14.362544,3/4/1994,8009329.0,-69.19488846153847,Adam Rifkin
Thriller,10694,26000000,The Chase,14.362544,3/4/1994,8009329.0,-69.19488846153847,Adam Rifkin
Action,10694,26000000,The Chase,14.362544,3/4/1994,8009329.0,-69.19488846153847,Adam Rifkin
Crime,10694,26000000,The Chase,14.362544,3/4/1994,8009329.0,-69.19488846153847,Adam Rifkin
Drama,613,18339750,Downfall,7.69224,9/8/2004,92180910.0,402.62904347114875,Oliver Hirschbiegel
History,613,18339750,Downfall,7.69224,9/8/2004,92180910.0,402.62904347114875,Oliver Hirschbiegel
War,613,18339750,Downfall,7.69224,9/8/2004,92180910.0,402.62904347114875,Oliver Hirschbiegel
Thriller,8978,30000000,Assault on Precinct 13,11.552956,1/19/2005,35294470.0,17.648233333333334,Jean-François Richet
Adventure,11637,32000000,Are We There Yet?,9.756822,1/20/2005,97918663.0,205.995821875,Brian Levant
Comedy,11637,32000000,Are We There Yet?,9.756822,1/20/2005,97918663.0,205.995821875,Brian Levant
Family,11637,32000000,Are We There Yet?,9.756822,1/20/2005,97918663.0,205.995821875,Brian Levant
Romance,11637,32000000,Are We There Yet?,9.756822,1/20/2005,97918663.0,205.995821875,Brian Levant
Action,12142,20000000,Alone in the Dark,5.871243,1/28/2005,10442808.0,-47.78596,Uwe Boll
Fantasy,12142,20000000,Alone in the Dark,5.871243,1/28/2005,10442808.0,-47.78596,Uwe Boll
Horror,12142,20000000,Alone in the Dark,5.871243,1/28/2005,10442808.0,-47.78596,Uwe Boll
Thriller,12142,20000000,Alone in the Dark,5.871243,1/28/2005,10442808.0,-47.78596,Uwe Boll
Horror,11096,25000000,Hide and Seek,6.102059,1/27/2005,122644820.0,390.57928,John Polson
Mystery,11096,25000000,Hide and Seek,6.102059,1/27/2005,122644820.0,390.57928,John Polson
Thriller,11096,25000000,Hide and Seek,6.102059,1/27/2005,122644820.0,390.57928,John Polson
Thriller,8968,20000000,Boogeyman,9.704289,2/4/2005,67192859.0,235.964295,Stephen T. Kay
Horror,8968,20000000,Boogeyman,9.704289,2/4/2005,67192859.0,235.964295,Stephen T. Kay
Drama,8968,20000000,Boogeyman,9.704289,2/4/2005,67192859.0,235.964295,Stephen T. Kay
Mystery,8968,20000000,Boogeyman,9.704289,2/4/2005,67192859.0,235.964295,Stephen T. Kay
Comedy,6961,15000000,The Wedding Date,5.615303,2/4/2005,47175038.0,214.50025333333335,Clare Kilner
Romance,6961,15000000,The Wedding Date,5.615303,2/4/2005,47175038.0,214.50025333333335,Clare Kilner
Action,2436,3500000,Double Dragon,5.190767,11/4/1994,2341309.0,-33.10545714285714,James Yukich
Adventure,2436,3500000,Double Dragon,5.190767,11/4/1994,2341309.0,-33.10545714285714,James Yukich
Comedy,2436,3500000,Double Dragon,5.190767,11/4/1994,2341309.0,-33.10545714285714,James Yukich
Science Fiction,2436,3500000,Double Dragon,5.190767,11/4/1994,2341309.0,-33.10545714285714,James Yukich
Fantasy,4935,24000000,Howl's Moving Castle,16.136048,11/19/2004,234710455.0,877.9602291666666,Hayao Miyazaki
Animation,4935,24000000,Howl's Moving Castle,16.136048,11/19/2004,234710455.0,877.9602291666666,Hayao Miyazaki
Adventure,4935,24000000,Howl's Moving Castle,16.136048,11/19/2004,234710455.0,877.9602291666666,Hayao Miyazaki
Comedy,8488,70000000,Hitch,13.35076,2/10/2005,368100420.0,425.8577428571429,Andy Tennant
Drama,8488,70000000,Hitch,13.35076,2/10/2005,368100420.0,425.8577428571429,Andy Tennant
Romance,8488,70000000,Hitch,13.35076,2/10/2005,368100420.0,425.8577428571429,Andy Tennant
History,12228,2000000,Inside Deep Throat,3.21768,2/11/2005,653621.0,-67.31895,Fenton Bailey
Documentary,12228,2000000,Inside Deep Throat,3.21768,2/11/2005,653621.0,-67.31895,Fenton Bailey
Drama,561,100000000,Constantine,9.615691,2/8/2005,230884728.0,130.884728,Francis Lawrence
Fantasy,561,100000000,Constantine,9.615691,2/8/2005,230884728.0,130.884728,Francis Lawrence
Horror,561,100000000,Constantine,9.615691,2/8/2005,230884728.0,130.884728,Francis Lawrence
Comedy,17880,14000000,Because of Winn-Dixie,6.067722,2/18/2005,32645546.0,133.18247142857143,Wayne Wang
Drama,17880,14000000,Because of Winn-Dixie,6.067722,2/18/2005,32645546.0,133.18247142857143,Wayne Wang
Family,17880,14000000,Because of Winn-Dixie,6.067722,2/18/2005,32645546.0,133.18247142857143,Wayne Wang
Fantasy,3040,4200000,Night Watch,8.803869,6/27/2004,32000000.0,661.9047619047618,Timur Bekmambetov
Action,3040,4200000,Night Watch,8.803869,6/27/2004,32000000.0,661.9047619047618,Timur Bekmambetov
Thriller,3040,4200000,Night Watch,8.803869,6/27/2004,32000000.0,661.9047619047618,Timur Bekmambetov
Drama,29993,3000000,Samson and Delilah,2.528638,12/21/1949,11500000.0,283.33333333333337,Cecil B. DeMille
Romance,29993,3000000,Samson and Delilah,2.528638,12/21/1949,11500000.0,283.33333333333337,Cecil B. DeMille
Action,9470,20000000,Kung Fu Hustle,8.636632,2/10/2004,100914445.0,404.572225,Stephen Chow
Comedy,9470,20000000,Kung Fu Hustle,8.636632,2/10/2004,100914445.0,404.572225,Stephen Chow
Crime,9470,20000000,Kung Fu Hustle,8.636632,2/10/2004,100914445.0,404.572225,Stephen Chow
Fantasy,9470,20000000,Kung Fu Hustle,8.636632,2/10/2004,100914445.0,404.572225,Stephen Chow
Horror,10012,35000000,Cursed,8.949722,2/25/2005,19294901.0,-44.87171142857142,Wes Craven
Comedy,10012,35000000,Cursed,8.949722,2/25/2005,19294901.0,-44.87171142857142,Wes Craven
Action,10022,56000000,The Pacifier,7.81645,3/4/2005,113006880.0,101.79800000000002,Adam Shankman
Comedy,10022,56000000,The Pacifier,7.81645,3/4/2005,113006880.0,101.79800000000002,Adam Shankman
Drama,10022,56000000,The Pacifier,7.81645,3/4/2005,113006880.0,101.79800000000002,Adam Shankman
Family,10022,56000000,The Pacifier,7.81645,3/4/2005,113006880.0,101.79800000000002,Adam Shankman
Thriller,10022,56000000,The Pacifier,7.81645,3/4/2005,113006880.0,101.79800000000002,Adam Shankman
Comedy,4551,53000000,Be Cool,13.314233,3/4/2005,95226116.0,79.67191698113207,F. Gary Gray
Crime,4551,53000000,Be Cool,13.314233,3/4/2005,95226116.0,79.67191698113207,F. Gary Gray
Mystery,2026,52000000,Hostage,9.686638,3/10/2005,77944725.0,49.893701923076925,Florent-Emilio Siri
Drama,2026,52000000,Hostage,9.686638,3/10/2005,77944725.0,49.893701923076925,Florent-Emilio Siri
Thriller,2026,52000000,Hostage,9.686638,3/10/2005,77944725.0,49.893701923076925,Florent-Emilio Siri
Crime,2026,52000000,Hostage,9.686638,3/10/2005,77944725.0,49.893701923076925,Florent-Emilio Siri
Animation,9928,75000000,Robots,12.949715,3/10/2005,260696994.0,247.59599200000002,Chris Wedge
Comedy,9928,75000000,Robots,12.949715,3/10/2005,260696994.0,247.59599200000002,Chris Wedge
Family,9928,75000000,Robots,12.949715,3/10/2005,260696994.0,247.59599200000002,Chris Wedge
Science Fiction,9928,75000000,Robots,12.949715,3/10/2005,260696994.0,247.59599200000002,Chris Wedge
Drama,76264,12000000,Bopha!,0.074126,9/16/1993,212483.0,-98.22930833333334,Morgan Freeman
Animation,33539,13000000,Once Upon a Forest,3.14419,6/18/1993,6582052.0,-49.36883076923077,Charles Grosvenor
Family,33539,13000000,Once Upon a Forest,3.14419,6/18/1993,6582052.0,-49.36883076923077,Charles Grosvenor
Adventure,33539,13000000,Once Upon a Forest,3.14419,6/18/1993,6582052.0,-49.36883076923077,Charles Grosvenor
War,22377,7000000,The Green Berets,9.391981,7/4/1968,11000000.0,57.14285714285714,John Wayne
Drama,22377,7000000,The Green Berets,9.391981,7/4/1968,11000000.0,57.14285714285714,John Wayne
Drama,13374,25000000,Ice Princess,9.313354,3/17/2005,27645491.0,10.581964000000001,Tim Fywell
Comedy,13374,25000000,Ice Princess,9.313354,3/17/2005,27645491.0,10.581964000000001,Tim Fywell
Family,13374,25000000,Ice Princess,9.313354,3/17/2005,27645491.0,10.581964000000001,Tim Fywell
Comedy,11638,35000000,Guess Who,6.71898,3/25/2005,68915888.0,96.90253714285714,Kevin Rodney Sullivan
Romance,11638,35000000,Guess Who,6.71898,3/25/2005,68915888.0,96.90253714285714,Kevin Rodney Sullivan
Drama,44634,3000000,Woman Thou Art Loosed,0.129004,9/30/2004,6804016.0,126.80053333333335,Michael Schultz
Drama,28448,5800000,Walker,1.799311,12/4/1987,257043.0,-95.56822413793104,Alex Cox
History,28448,5800000,Walker,1.799311,12/4/1987,257043.0,-95.56822413793104,Alex Cox
Western,28448,5800000,Walker,1.799311,12/4/1987,257043.0,-95.56822413793104,Alex Cox
Drama,17113,1500000,The Ballad of Jack and Rose,4.173231,3/25/2005,712294.0,-52.513733333333334,Rebecca Miller
Action,187,40000000,Sin City,15.010525,4/1/2005,158733820.0,296.83455,Robert Rodriguez
Thriller,187,40000000,Sin City,15.010525,4/1/2005,158733820.0,296.83455,Robert Rodriguez
Crime,187,40000000,Sin City,15.010525,4/1/2005,158733820.0,296.83455,Robert Rodriguez
Comedy,14177,25000000,Beauty Shop,6.795949,6/2/2005,36351350.0,45.4054,Bille Woodruff
Romance,14177,25000000,Beauty Shop,6.795949,6/2/2005,36351350.0,45.4054,Bille Woodruff
Action,7364,130000000,Sahara,8.946243,4/6/2005,119269486.0,-8.254241538461539,Breck Eisner
Adventure,7364,130000000,Sahara,8.946243,4/6/2005,119269486.0,-8.254241538461539,Breck Eisner
Comedy,7364,130000000,Sahara,8.946243,4/6/2005,119269486.0,-8.254241538461539,Breck Eisner
Drama,7364,130000000,Sahara,8.946243,4/6/2005,119269486.0,-8.254241538461539,Breck Eisner
Mystery,7364,130000000,Sahara,8.946243,4/6/2005,119269486.0,-8.254241538461539,Breck Eisner
Comedy,11431,30000000,Fever Pitch,6.734065,4/6/2005,50451307.0,68.17102333333334,Bobby Farrelly
Drama,11431,30000000,Fever Pitch,6.734065,4/6/2005,50451307.0,68.17102333333334,Bobby Farrelly
Romance,11431,30000000,Fever Pitch,6.734065,4/6/2005,50451307.0,68.17102333333334,Bobby Farrelly
Comedy,16551,28000000,Rhinestone,5.415639,6/22/1984,21435321.0,-23.445282142857142,Bob Clark
Drama,14689,15000000,Hawaii,3.210693,10/10/1966,34562222.0,130.41481333333334,George Roy Hill
Adventure,14689,15000000,Hawaii,3.210693,10/10/1966,34562222.0,130.41481333333334,George Roy Hill
Romance,14689,15000000,Hawaii,3.210693,10/10/1966,34562222.0,130.41481333333334,George Roy Hill
Romance,84084,2995000,Wilson,0.773081,8/1/1944,2000000.0,-33.2220367278798,Henry King
Drama,84084,2995000,Wilson,0.773081,8/1/1944,2000000.0,-33.2220367278798,Henry King
History,84084,2995000,Wilson,0.773081,8/1/1944,2000000.0,-33.2220367278798,Henry King
Music,84084,2995000,Wilson,0.773081,8/1/1944,2000000.0,-33.2220367278798,Henry King
Adventure,7453,50000000,The Hitchhiker's Guide to the Galaxy,13.257255,1/15/2005,104478416.0,108.95683199999999,Garth Jennings
Comedy,7453,50000000,The Hitchhiker's Guide to the Galaxy,13.257255,1/15/2005,104478416.0,108.95683199999999,Garth Jennings
Family,7453,50000000,The Hitchhiker's Guide to the Galaxy,13.257255,1/15/2005,104478416.0,108.95683199999999,Garth Jennings
Science Fiction,7453,50000000,The Hitchhiker's Guide to the Galaxy,13.257255,1/15/2005,104478416.0,108.95683199999999,Garth Jennings
Horror,10065,19000000,The Amityville Horror,13.088552,4/15/2005,108047131.0,468.66911052631576,Andrew Douglas
Thriller,10065,19000000,The Amityville Horror,13.088552,4/15/2005,108047131.0,468.66911052631576,Andrew Douglas
Drama,10065,19000000,The Amityville Horror,13.088552,4/15/2005,108047131.0,468.66911052631576,Andrew Douglas
Drama,9393,4500000,Before the Fall,5.69684,7/4/2004,3764219.0,-16.35068888888889,Dennis Gansel
Western,16972,9200000,The Frisco Kid,7.085212,7/6/1979,9346177.0,1.5888804347826087,Robert Aldrich
Comedy,16972,9200000,The Frisco Kid,7.085212,7/6/1979,9346177.0,1.5888804347826087,Robert Aldrich
Comedy,8976,30000000,A Lot Like Love,10.596719,4/22/2005,42886719.0,42.955729999999996,Nigel Cole
Action,11679,60000000,xXx: State of the Union,19.144611,4/27/2005,71073932.0,18.456553333333332,Lee Tamahori
Adventure,11679,60000000,xXx: State of the Union,19.144611,4/27/2005,71073932.0,18.456553333333332,Lee Tamahori
Crime,11679,60000000,xXx: State of the Union,19.144611,4/27/2005,71073932.0,18.456553333333332,Lee Tamahori
Drama,11679,60000000,xXx: State of the Union,19.144611,4/27/2005,71073932.0,18.456553333333332,Lee Tamahori
Mystery,11679,60000000,xXx: State of the Union,19.144611,4/27/2005,71073932.0,18.456553333333332,Lee Tamahori
Thriller,11679,60000000,xXx: State of the Union,19.144611,4/27/2005,71073932.0,18.456553333333332,Lee Tamahori
Drama,1495,130000000,Kingdom of Heaven,16.296471,5/3/2005,211643158.0,62.80242923076923,Ridley Scott
